customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,province,monthly_income,stressed_interest_rate
CUST148101,44,Employed,10.0,91012,695,20.3,4744,59547,0,0,0,Personal Loan,Medical,27400,12.66,65.4,0.301,0.1,0,British Columbia,7584.333333333333,14.66
CUST148102,55,Employed,21.9,53599,631,27.9,3858,6718,0,1,0,Line of Credit,Education,28900,11.86,12.5,0.539,0.18,1,Ontario,4466.583333333333,13.86
CUST148103,28,Employed,5.6,114352,701,9.1,12409,12566,0,0,0,Line of Credit,Debt Consolidation,27000,9.11,11.0,0.236,0.079,1,Ontario,9529.333333333334,11.11
CUST148104,45,Employed,3.3,52724,678,10.5,9854,21831,0,0,0,Credit Card,Education,47400,18.6,41.4,0.899,0.3,1,Ontario,4393.666666666667,20.6
CUST148105,18,Employed,0.0,47444,567,0.3,41,24669,1,1,0,Line of Credit,Medical,34300,13.47,52.0,0.723,0.241,0,British Columbia,3953.6666666666665,15.47
CUST148106,46,Employed,27.4,42634,659,1.1,274,14396,0,0,1,Credit Card,Business,29700,17.46,33.800000000000004,0.697,0.232,1,British Columbia,3552.8333333333335,19.46
CUST148107,35,Employed,16.7,18794,642,16.6,606,7924,0,1,0,Personal Loan,Personal,26300,13.76,42.199999999999996,1.399,0.466,0,British Columbia,1566.1666666666667,15.76
CUST148108,46,Student,1.1,16039,618,19.4,372,2734,0,1,0,Line of Credit,Education,9300,11.08,17.0,0.58,0.193,1,Ontario,1336.5833333333333,13.08
CUST148109,55,Employed,16.3,78556,713,16.8,2024,44553,1,0,0,Personal Loan,Education,83000,10.53,56.699999999999996,1.057,0.352,0,Ontario,6546.333333333333,12.53
CUST148110,44,Employed,24.9,112864,702,8.1,349,46322,0,0,0,Line of Credit,Education,50000,7.92,41.0,0.443,0.148,1,Ontario,9405.333333333334,9.92
CUST148111,30,Self-Employed,4.3,33041,606,7.0,4456,5807,0,0,1,Credit Card,Personal,14700,20.69,17.599999999999998,0.445,0.148,1,British Columbia,2753.4166666666665,22.69
CUST148112,21,Employed,1.4,15000,710,0.9,489,9082,0,0,0,Credit Card,Debt Consolidation,5200,17.09,60.5,0.347,0.116,0,Ontario,1250.0,19.09
CUST148113,41,Employed,2.8,66840,675,0.7,147,14177,0,0,0,Credit Card,Personal,47800,18.47,21.2,0.715,0.238,1,British Columbia,5570.0,20.47
CUST148114,31,Employed,4.7,15000,672,2.6,67,4150,0,0,0,Credit Card,Medical,15000,17.99,27.700000000000003,1.0,0.333,1,Ontario,1250.0,19.99
CUST148115,42,Self-Employed,13.3,138978,732,11.0,7639,31560,0,1,0,Credit Card,Personal,70000,15.61,22.7,0.504,0.168,1,Ontario,11581.5,17.61
CUST148116,28,Student,1.5,15000,616,7.0,471,6318,0,1,0,Personal Loan,Education,4100,14.46,42.1,0.273,0.091,1,British Columbia,1250.0,16.46
CUST148117,23,Employed,5.0,48924,654,2.6,4804,6114,0,0,0,Credit Card,Education,44800,17.35,12.5,0.916,0.305,1,British Columbia,4077.0,19.35
CUST148118,32,Employed,11.1,34210,576,0.7,23,6456,0,1,0,Personal Loan,Medical,15500,16.62,18.9,0.453,0.151,0,Ontario,2850.8333333333335,18.62
CUST148119,41,Self-Employed,13.3,29877,606,9.0,267,16575,0,0,0,Credit Card,Medical,32100,19.7,55.50000000000001,1.074,0.358,0,British Columbia,2489.75,21.7
CUST148120,36,Self-Employed,3.4,36820,641,1.2,168,4244,0,1,0,Credit Card,Medical,11200,20.33,11.5,0.304,0.101,1,Ontario,3068.3333333333335,22.33
CUST148121,25,Self-Employed,1.7,107521,648,3.3,677,59929,0,2,0,Credit Card,Business,70000,19.0,55.7,0.651,0.217,0,Ontario,8960.083333333334,21.0
CUST148122,56,Employed,27.6,110826,638,10.8,1796,26497,0,3,0,Credit Card,Medical,59000,20.41,23.9,0.532,0.177,0,British Columbia,9235.5,22.41
CUST148123,33,Employed,7.1,49550,699,4.1,184,10294,0,0,0,Credit Card,Education,49500,17.43,20.8,0.999,0.333,1,British Columbia,4129.166666666667,19.43
CUST148124,18,Employed,0.0,33953,642,1.5,86,943,0,1,0,Credit Card,Education,6700,20.76,2.8000000000000003,0.197,0.066,1,Ontario,2829.4166666666665,22.76
CUST148125,46,Employed,18.5,83807,574,8.0,536,32690,0,1,0,Personal Loan,Education,100000,16.16,39.0,1.193,0.398,0,British Columbia,6983.916666666667,18.16
CUST148126,34,Employed,7.5,15000,587,0.4,283,639,0,0,0,Credit Card,Education,12000,21.3,4.3,0.8,0.267,0,British Columbia,1250.0,23.3
CUST148127,32,Employed,4.7,52756,661,13.9,1405,16045,0,0,0,Personal Loan,Education,5600,12.56,30.4,0.106,0.035,1,Ontario,4396.333333333333,14.56
CUST148128,32,Self-Employed,2.4,26418,739,0.4,29,6227,0,0,0,Credit Card,Home Improvement,36500,16.37,23.599999999999998,1.382,0.461,1,Ontario,2201.5,18.37
CUST148129,32,Self-Employed,5.0,33878,716,5.0,281,6039,0,0,0,Credit Card,Personal,13100,17.33,17.8,0.387,0.129,1,Ontario,2823.1666666666665,19.33
CUST148130,55,Student,1.3,15000,684,28.3,3542,10195,0,0,0,Credit Card,Personal,1500,18.27,68.0,0.1,0.033,0,British Columbia,1250.0,20.27
CUST148131,40,Employed,1.6,37845,734,15.2,3829,13928,0,0,0,Credit Card,Personal,19000,15.52,36.8,0.502,0.167,1,British Columbia,3153.75,17.52
CUST148132,38,Employed,6.3,46277,744,16.9,4820,22513,0,1,0,Credit Card,Personal,56600,16.19,48.6,1.223,0.408,1,Ontario,3856.4166666666665,18.19
CUST148133,31,Employed,1.7,45416,489,7.6,866,15692,0,1,1,Line of Credit,Education,22300,14.01,34.599999999999994,0.491,0.164,1,Ontario,3784.6666666666665,16.009999999999998
CUST148134,55,Employed,10.8,73115,628,18.5,1536,26660,0,1,0,Credit Card,Personal,7100,19.46,36.5,0.097,0.032,1,Ontario,6092.916666666667,21.46
CUST148135,45,Employed,21.8,50269,694,3.2,72,3560,0,0,0,Credit Card,Business,34100,17.54,7.1,0.678,0.226,1,Ontario,4189.083333333333,19.54
CUST148136,46,Employed,11.1,61398,654,10.8,1413,16225,0,2,0,Credit Card,Home Improvement,22400,17.73,26.400000000000002,0.365,0.122,1,British Columbia,5116.5,19.73
CUST148137,38,Employed,17.4,59769,579,7.1,110,24967,0,0,0,Credit Card,Personal,34000,22.63,41.8,0.569,0.19,1,Ontario,4980.75,24.63
CUST148138,46,Employed,20.5,61659,694,7.6,578,31009,0,0,0,Credit Card,Personal,13300,17.82,50.3,0.216,0.072,1,British Columbia,5138.25,19.82
CUST148139,39,Employed,7.7,39342,597,15.7,1627,17995,0,2,0,Line of Credit,Medical,6100,14.99,45.7,0.155,0.052,0,British Columbia,3278.5,16.990000000000002
CUST148140,30,Employed,1.9,32471,608,5.0,2979,4122,0,0,0,Credit Card,Home Improvement,13100,20.92,12.7,0.403,0.134,1,Ontario,2705.9166666666665,22.92
CUST148141,39,Employed,0.0,46127,694,16.4,1172,8251,0,0,0,Line of Credit,Business,27900,10.78,17.9,0.605,0.202,1,British Columbia,3843.9166666666665,12.78
CUST148142,60,Self-Employed,13.3,218907,668,11.7,1529,57412,0,1,1,Credit Card,Personal,63900,17.68,26.200000000000003,0.292,0.097,1,Ontario,18242.25,19.68
CUST148143,37,Student,1.0,15000,647,17.9,279,2148,0,0,1,Credit Card,Personal,1500,20.17,14.299999999999999,0.1,0.033,1,Ontario,1250.0,22.17
CUST148144,50,Self-Employed,13.1,96060,644,9.5,2498,24401,0,0,0,Credit Card,Medical,44300,20.99,25.4,0.461,0.154,1,British Columbia,8005.0,22.99
CUST148145,49,Employed,11.4,56836,645,21.6,4135,8882,0,0,0,Credit Card,Education,28300,20.1,15.6,0.498,0.166,1,British Columbia,4736.333333333333,22.1
CUST148146,41,Employed,16.7,43234,631,10.5,273,12270,0,0,0,Personal Loan,Debt Consolidation,13500,14.79,28.4,0.312,0.104,1,Ontario,3602.8333333333335,16.79
CUST148147,54,Employed,3.4,26362,613,12.7,7972,6140,0,0,0,Credit Card,Medical,7400,20.59,23.3,0.281,0.094,1,Ontario,2196.8333333333335,22.59
CUST148148,18,Employed,0.0,40696,548,1.4,30,4946,0,1,0,Credit Card,Business,51500,22.13,12.2,1.265,0.422,0,British Columbia,3391.3333333333335,24.13
CUST148149,18,Employed,0.0,64133,624,1.8,52,16283,0,2,0,Line of Credit,Medical,39300,12.1,25.4,0.613,0.204,0,British Columbia,5344.416666666667,14.1
CUST148150,55,Self-Employed,1.9,130045,633,1.9,171,65020,0,1,0,Credit Card,Personal,70000,19.48,50.0,0.538,0.179,0,Ontario,10837.083333333334,21.48
CUST148151,27,Employed,3.6,22150,594,6.2,1616,9655,0,1,0,Credit Card,Personal,24700,21.36,43.6,1.115,0.372,0,Ontario,1845.8333333333333,23.36
CUST148152,36,Student,0.4,15360,779,14.9,82,3517,0,0,0,Credit Card,Personal,1500,14.63,22.900000000000002,0.098,0.033,1,British Columbia,1280.0,16.630000000000003
CUST148153,56,Employed,8.1,99083,767,22.6,10784,68669,0,1,0,Credit Card,Home Improvement,14400,14.6,69.3,0.145,0.048,0,British Columbia,8256.916666666666,16.6
CUST148154,37,Employed,9.2,42654,647,9.6,224,23411,0,0,1,Credit Card,Home Improvement,39700,20.12,54.900000000000006,0.931,0.31,0,British Columbia,3554.5,22.12
CUST148155,55,Employed,19.9,34225,680,29.3,37,8319,0,0,0,Credit Card,Debt Consolidation,36300,18.85,24.3,1.061,0.354,1,British Columbia,2852.0833333333335,20.85
CUST148156,30,Self-Employed,3.9,151344,656,6.0,1820,29508,0,0,0,Personal Loan,Personal,100000,11.85,19.5,0.661,0.22,1,Ontario,12612.0,13.85
CUST148157,42,Employed,3.2,36891,717,8.4,93,21499,0,0,0,Credit Card,Education,51400,16.51,58.3,1.393,0.464,0,British Columbia,3074.25,18.51
CUST148158,35,Employed,8.0,48123,652,6.0,486,29147,0,0,0,Line of Credit,Medical,27000,9.3,60.6,0.561,0.187,0,British Columbia,4010.25,11.3
CUST148159,52,Employed,27.2,137467,751,29.8,10123,48002,0,0,0,Line of Credit,Education,25600,6.4,34.9,0.186,0.062,1,Ontario,11455.583333333334,8.4
CUST148160,31,Employed,8.8,34127,626,6.0,675,17893,0,1,0,Line of Credit,Medical,12800,12.52,52.400000000000006,0.375,0.125,0,Ontario,2843.9166666666665,14.52
CUST148161,23,Employed,2.6,15000,616,2.2,43,701,0,2,0,Personal Loan,Home Improvement,14700,14.83,4.7,0.98,0.327,0,Ontario,1250.0,16.83
CUST148162,29,Employed,1.6,15000,682,3.0,180,2039,0,1,0,Personal Loan,Business,16400,11.31,13.600000000000001,1.093,0.364,0,Ontario,1250.0,13.31
CUST148163,29,Employed,6.7,23294,627,9.6,2006,10898,0,0,0,Credit Card,Education,29600,19.42,46.800000000000004,1.271,0.424,1,British Columbia,1941.1666666666667,21.42
CUST148164,27,Self-Employed,3.0,58162,649,8.9,205,2742,0,4,0,Personal Loan,Personal,10000,14.33,4.7,0.172,0.057,0,British Columbia,4846.833333333333,16.33
CUST148165,26,Employed,6.6,27979,583,4.0,54,9768,0,2,0,Personal Loan,Medical,55600,15.75,34.9,1.987,0.662,0,Ontario,2331.5833333333335,17.75
CUST148166,48,Self-Employed,4.8,82168,672,17.9,1755,2551,0,0,0,Credit Card,Personal,70000,18.58,3.1,0.852,0.284,1,British Columbia,6847.333333333333,20.58
CUST148167,51,Employed,12.8,149279,626,21.4,15162,44335,0,0,0,Personal Loan,Personal,2300,13.14,29.7,0.015,0.005,1,Ontario,12439.916666666666,15.14
CUST148168,39,Employed,2.1,49138,676,18.9,1625,8852,0,0,0,Line of Credit,Medical,7300,9.46,18.0,0.149,0.05,1,British Columbia,4094.8333333333335,11.46
CUST148169,27,Employed,4.7,46906,642,0.3,123,1860,0,2,0,Personal Loan,Education,20300,13.9,4.0,0.433,0.144,1,Ontario,3908.8333333333335,15.9
CUST148170,27,Employed,8.1,41013,576,4.7,708,8856,0,2,1,Line of Credit,Home Improvement,25000,14.68,21.6,0.61,0.203,0,Ontario,3417.75,16.68
CUST148171,18,Employed,0.0,15000,581,0.9,2,3398,0,0,0,Personal Loan,Business,12200,15.94,22.7,0.813,0.271,0,British Columbia,1250.0,17.939999999999998
CUST148172,39,Student,0.1,20628,625,2.6,36,4775,0,2,0,Credit Card,Personal,2100,20.68,23.1,0.102,0.034,1,Ontario,1719.0,22.68
CUST148173,26,Employed,3.0,15649,663,2.7,372,5157,0,0,0,Personal Loan,Education,7700,12.26,33.0,0.492,0.164,1,Ontario,1304.0833333333333,14.26
CUST148174,52,Self-Employed,10.4,73131,658,18.9,2823,18514,0,1,0,Line of Credit,Debt Consolidation,37200,10.33,25.3,0.509,0.17,1,Ontario,6094.25,12.33
CUST148175,18,Employed,0.0,25347,558,0.3,12,9600,1,5,1,Line of Credit,Personal,15500,13.58,37.9,0.612,0.204,0,Ontario,2112.25,15.58
CUST148176,27,Employed,6.4,33943,604,8.0,50,4064,0,0,0,Credit Card,Home Improvement,38000,20.02,12.0,1.12,0.373,1,Ontario,2828.5833333333335,22.02
CUST148177,33,Employed,2.8,58542,626,10.7,259,46833,0,1,0,Line of Credit,Medical,35200,11.13,80.0,0.601,0.2,0,British Columbia,4878.5,13.13
CUST148178,40,Employed,4.0,113284,787,10.9,45535,36268,0,0,1,Personal Loan,Home Improvement,100000,9.71,32.0,0.883,0.294,1,Ontario,9440.333333333334,11.71
CUST148179,56,Self-Employed,9.2,50499,639,1.9,211,5457,0,1,0,Credit Card,Business,50000,20.81,10.8,0.99,0.33,0,Ontario,4208.25,22.81
CUST148180,18,Employed,0.0,17074,602,0.5,29,732,0,2,0,Personal Loan,Personal,24000,14.09,4.3,1.406,0.469,0,Ontario,1422.8333333333333,16.09
CUST148181,31,Employed,7.5,25578,612,12.4,1494,7225,0,0,0,Line of Credit,Business,5000,11.09,28.199999999999996,0.195,0.065,1,British Columbia,2131.5,13.09
CUST148182,18,Employed,0.0,27380,649,0.0,0,7991,0,4,0,Credit Card,Personal,600,20.38,29.2,0.022,0.007,0,Ontario,2281.6666666666665,22.38
CUST148183,44,Employed,0.1,67771,693,10.9,64,18963,0,0,0,Personal Loan,Home Improvement,10300,12.84,28.000000000000004,0.152,0.051,1,Ontario,5647.583333333333,14.84
CUST148184,27,Self-Employed,2.7,160084,572,8.5,5058,51362,0,1,0,Credit Card,Business,70000,22.06,32.1,0.437,0.146,0,British Columbia,13340.333333333334,24.06
CUST148185,33,Employed,6.9,24215,576,11.9,1171,10745,1,1,0,Credit Card,Personal,21500,22.95,44.4,0.888,0.296,0,British Columbia,2017.9166666666667,24.95
CUST148186,32,Self-Employed,6.5,44628,689,12.6,12121,3917,0,0,0,Credit Card,Home Improvement,28700,17.71,8.799999999999999,0.643,0.214,1,Ontario,3719.0,19.71
CUST148187,36,Employed,13.5,35017,646,9.6,520,16640,0,0,0,Credit Card,Business,25400,20.0,47.5,0.725,0.242,0,Ontario,2918.0833333333335,22.0
CUST148188,33,Employed,13.0,67949,599,12.4,5569,14981,1,1,1,Personal Loan,Medical,43300,17.0,22.0,0.637,0.212,0,British Columbia,5662.416666666667,19.0
CUST148189,23,Employed,0.8,31416,574,2.2,965,6190,0,1,0,Credit Card,Personal,27600,21.72,19.7,0.879,0.293,0,British Columbia,2618.0,23.72
CUST148190,36,Employed,7.1,81072,678,4.6,1474,36525,0,2,0,Credit Card,Medical,21700,18.91,45.1,0.268,0.089,1,Ontario,6756.0,20.91
CUST148191,25,Student,1.2,18729,616,0.8,8,5024,0,0,0,Personal Loan,Debt Consolidation,34700,13.93,26.8,1.853,0.618,0,Ontario,1560.75,15.93
CUST148192,44,Employed,12.7,47338,723,20.6,5352,27755,0,0,0,Credit Card,Education,21900,16.62,58.599999999999994,0.463,0.154,0,Ontario,3944.8333333333335,18.62
CUST148193,35,Employed,11.3,24661,673,16.6,4093,13717,0,0,0,Credit Card,Personal,25400,18.48,55.60000000000001,1.03,0.343,0,British Columbia,2055.0833333333335,20.48
CUST148194,22,Employed,2.3,24329,711,0.3,41,7556,0,0,0,Credit Card,Home Improvement,12900,15.88,31.1,0.53,0.177,1,Ontario,2027.4166666666667,17.880000000000003
CUST148195,63,Student,0.7,16912,706,0.7,0,2701,0,0,0,Line of Credit,Education,12800,8.92,16.0,0.757,0.252,1,British Columbia,1409.3333333333333,10.92
CUST148196,54,Employed,33.0,32482,658,9.3,3609,9754,0,0,0,Credit Card,Personal,11900,18.36,30.0,0.366,0.122,1,Ontario,2706.8333333333335,20.36
CUST148197,64,Employed,32.9,87267,850,19.5,621,15715,0,0,0,Credit Card,Education,70000,14.54,18.0,0.802,0.267,1,Ontario,7272.25,16.54
CUST148198,30,Employed,8.7,92756,669,6.9,12,28173,0,0,0,Personal Loan,Personal,100000,11.77,30.4,1.078,0.359,1,Ontario,7729.666666666667,13.77
CUST148199,24,Self-Employed,1.4,60940,623,5.4,258,7900,0,0,0,Credit Card,Medical,70000,20.26,13.0,1.149,0.383,0,Ontario,5078.333333333333,22.26
CUST148200,44,Self-Employed,2.1,34398,675,6.4,1708,9093,0,0,0,Line of Credit,Debt Consolidation,14900,9.15,26.400000000000002,0.433,0.144,0,Ontario,2866.5,11.15
CUST148201,48,Employed,29.2,36219,581,15.9,1909,10547,0,0,0,Credit Card,Personal,37200,21.09,29.099999999999998,1.027,0.342,0,Ontario,3018.25,23.09
CUST148202,37,Employed,12.9,41370,749,10.6,457,12348,0,1,0,Credit Card,Education,16800,16.71,29.799999999999997,0.406,0.135,1,Ontario,3447.5,18.71
CUST148203,18,Employed,0.0,22451,653,0.5,81,5647,0,0,0,Personal Loan,Medical,1500,11.24,25.2,0.067,0.022,1,British Columbia,1870.9166666666667,13.24
CUST148204,23,Employed,2.3,47410,609,3.5,69,12598,0,1,0,Credit Card,Debt Consolidation,3500,20.05,26.6,0.074,0.025,1,Ontario,3950.8333333333335,22.05
CUST148205,40,Student,0.5,15000,676,0.0,0,5447,0,0,0,Line of Credit,Education,5000,10.09,36.3,0.333,0.111,1,Ontario,1250.0,12.09
CUST148206,27,Employed,6.7,37738,548,2.6,1527,13283,0,1,0,Credit Card,Medical,2400,21.31,35.199999999999996,0.064,0.021,0,British Columbia,3144.8333333333335,23.31
CUST148207,18,Employed,0.0,15088,636,0.5,593,3615,0,0,0,Credit Card,Medical,9900,20.63,24.0,0.656,0.219,0,Ontario,1257.3333333333333,22.63
CUST148208,31,Employed,6.8,26437,539,2.1,195,6578,1,3,1,Credit Card,Personal,28700,21.5,24.9,1.086,0.362,0,British Columbia,2203.0833333333335,23.5
CUST148209,18,Employed,0.0,16619,712,1.5,205,4549,0,0,0,Credit Card,Home Improvement,18700,17.18,27.400000000000002,1.125,0.375,1,Ontario,1384.9166666666667,19.18
CUST148210,27,Student,0.6,21372,536,6.3,134,6372,0,1,0,Line of Credit,Personal,9300,13.85,29.799999999999997,0.435,0.145,0,British Columbia,1781.0,15.85
CUST148211,29,Employed,8.9,61466,593,3.7,258,9226,0,0,0,Personal Loan,Personal,48100,16.24,15.0,0.783,0.261,0,Ontario,5122.166666666667,18.24
CUST148212,38,Employed,7.8,43130,787,9.7,5390,16027,0,0,0,Line of Credit,Education,13900,7.67,37.2,0.322,0.107,1,British Columbia,3594.1666666666665,9.67
CUST148213,41,Employed,11.0,71534,629,9.5,9133,20907,0,0,0,Personal Loan,Business,9100,14.65,29.2,0.127,0.042,1,British Columbia,5961.166666666667,16.65
CUST148214,39,Employed,3.6,29805,669,7.4,7,3045,0,0,0,Credit Card,Medical,38300,18.64,10.2,1.285,0.428,1,Ontario,2483.75,20.64
CUST148215,45,Employed,23.4,35741,653,2.7,517,3897,0,0,0,Credit Card,Medical,24800,18.5,10.9,0.694,0.231,1,Ontario,2978.4166666666665,20.5
CUST148216,32,Employed,3.4,22765,536,1.0,270,5085,0,1,0,Personal Loan,Education,14400,16.48,22.3,0.633,0.211,0,British Columbia,1897.0833333333333,18.48
CUST148217,18,Employed,0.0,63780,667,1.0,117,8764,0,0,0,Personal Loan,Home Improvement,78000,12.01,13.700000000000001,1.223,0.408,0,British Columbia,5315.0,14.01
CUST148218,35,Employed,10.6,88852,743,9.6,3099,6073,0,0,0,Line of Credit,Business,50000,9.07,6.800000000000001,0.563,0.188,1,Ontario,7404.333333333333,11.07
CUST148219,24,Employed,0.8,30079,577,3.0,27,4978,1,1,0,Personal Loan,Home Improvement,7500,16.04,16.5,0.249,0.083,0,British Columbia,2506.5833333333335,18.04
CUST148220,18,Employed,0.0,34028,595,0.9,28,2834,0,1,1,Line of Credit,Home Improvement,6100,13.29,8.3,0.179,0.06,0,British Columbia,2835.6666666666665,15.29
CUST148221,41,Employed,12.9,83544,606,8.9,188611,17984,0,2,1,Personal Loan,Education,9900,14.98,21.5,0.119,0.04,1,Ontario,6962.0,16.98
CUST148222,18,Employed,0.0,59093,544,1.0,7660,8579,0,1,0,Credit Card,Education,34800,22.8,14.499999999999998,0.589,0.196,0,Ontario,4924.416666666667,24.8
CUST148223,43,Employed,3.5,18634,627,11.5,1856,2037,0,1,0,Credit Card,Personal,18300,20.56,10.9,0.982,0.327,1,British Columbia,1552.8333333333333,22.56
CUST148224,19,Employed,0.9,57081,627,1.4,36,19970,0,2,0,Credit Card,Personal,57600,19.5,35.0,1.009,0.336,0,Ontario,4756.75,21.5
CUST148225,31,Self-Employed,5.4,82853,788,12.6,152,35411,0,0,0,Line of Credit,Home Improvement,20300,7.45,42.699999999999996,0.245,0.082,1,Ontario,6904.416666666667,9.45
CUST148226,28,Employed,3.5,29612,621,4.2,219,11420,0,1,0,Credit Card,Personal,27600,20.48,38.6,0.932,0.311,1,Ontario,2467.6666666666665,22.48
CUST148227,48,Self-Employed,18.4,47183,657,6.8,864,17595,0,0,0,Line of Credit,Debt Consolidation,24900,9.21,37.3,0.528,0.176,0,Ontario,3931.9166666666665,11.21
CUST148228,42,Employed,8.9,56995,609,12.9,5301,14971,0,1,0,Credit Card,Business,25200,19.96,26.3,0.442,0.147,1,British Columbia,4749.583333333333,21.96
CUST148229,25,Self-Employed,1.3,169930,708,0.4,41,98258,0,0,0,Credit Card,Personal,70000,16.18,57.8,0.412,0.137,0,British Columbia,14160.833333333334,18.18
CUST148230,33,Self-Employed,8.4,55344,773,1.5,41,13024,0,0,0,Personal Loan,Education,100000,8.24,23.5,1.807,0.602,1,British Columbia,4612.0,10.24
CUST148231,50,Employed,11.7,71035,697,18.0,8249,13557,0,1,0,Credit Card,Education,40700,17.88,19.1,0.573,0.191,1,Ontario,5919.583333333333,19.88
CUST148232,52,Employed,33.4,69840,663,14.7,384,36342,0,0,0,Credit Card,Personal,70000,18.33,52.0,1.002,0.334,1,Ontario,5820.0,20.33
CUST148233,18,Employed,0.0,53114,666,0.2,9,22258,0,0,0,Credit Card,Education,70000,17.88,41.9,1.318,0.439,0,British Columbia,4426.166666666667,19.88
CUST148234,50,Self-Employed,3.1,72766,742,20.7,649,27373,0,0,0,Line of Credit,Medical,38700,9.02,37.6,0.532,0.177,1,Ontario,6063.833333333333,11.02
CUST148235,49,Employed,18.0,49021,576,8.8,833,18666,0,1,1,Credit Card,Education,63000,21.77,38.1,1.285,0.428,0,Ontario,4085.0833333333335,23.77
CUST148236,37,Employed,1.9,31955,645,6.0,1012,7935,0,0,0,Credit Card,Business,31900,19.49,24.8,0.998,0.333,0,Ontario,2662.9166666666665,21.49
CUST148237,33,Employed,11.9,26197,571,10.4,362,3640,0,2,0,Line of Credit,Personal,12500,14.43,13.900000000000002,0.477,0.159,1,Ontario,2183.0833333333335,16.43
CUST148238,28,Student,0.7,15000,652,3.7,1380,2519,0,0,0,Line of Credit,Business,9600,10.61,16.8,0.64,0.213,1,Ontario,1250.0,12.61
CUST148239,19,Employed,1.0,15000,633,0.7,43,1671,0,1,0,Credit Card,Debt Consolidation,16600,19.77,11.1,1.107,0.369,0,Ontario,1250.0,21.77
CUST148240,39,Employed,18.9,22011,591,18.5,1192,4241,0,0,1,Personal Loan,Medical,7800,16.97,19.3,0.354,0.118,0,Ontario,1834.25,18.97
CUST148241,32,Self-Employed,5.6,75827,643,8.3,1249,22204,0,0,0,Credit Card,Business,23500,19.9,29.299999999999997,0.31,0.103,1,British Columbia,6318.916666666667,21.9
CUST148242,40,Employed,7.8,54610,659,17.2,251,22984,0,0,0,Personal Loan,Personal,14100,12.99,42.1,0.258,0.086,1,Ontario,4550.833333333333,14.99
CUST148243,40,Employed,21.8,42901,684,10.4,3280,3391,0,1,0,Line of Credit,Business,27400,9.01,7.9,0.639,0.213,1,Ontario,3575.0833333333335,11.01
CUST148244,65,Employed,14.3,50508,641,10.8,429,4801,0,0,1,Line of Credit,Personal,18300,12.09,9.5,0.362,0.121,1,Ontario,4209.0,14.09
CUST148245,49,Employed,3.6,19443,565,7.5,776,4516,0,0,0,Credit Card,Personal,500,22.62,23.200000000000003,0.026,0.009,1,Ontario,1620.25,24.62
